news_path,Original_or_LLM,class,setType
train-fake-LLM/93.txt,LLM,1,train
train-true-orig/1905.txt,original,0,train
train-fake-LLM/2662.txt,LLM,1,train
train-fake-LLM/3276.txt,LLM,1,train
train-true-orig/1100.txt,original,0,train
train-fake-LLM/567.txt,LLM,1,train
train-fake-LLM/1597.txt,LLM,1,train
train-fake-LLM/911.txt,LLM,1,train
train-true-orig/472.txt,original,0,train
train-fake-LLM/1726.txt,LLM,1,train
train-fake-LLM/3544.txt,LLM,1,train
train-true-orig/1717.txt,original,0,train
train-true-orig/3205.txt,original,0,train
train-true-orig/3459.txt,original,0,train
train-fake-LLM/3472.txt,LLM,1,train
train-fake-LLM/1443.txt,LLM,1,train
train-true-orig/570.txt,original,0,train
train-true-orig/990.txt,original,0,train
train-fake-LLM/463.txt,LLM,1,train
train-fake-LLM/2725.txt,LLM,1,train
train-true-orig/2921.txt,original,0,train
train-true-orig/1862.txt,original,0,train
train-true-orig/1784.txt,original,0,train
train-true-orig/1475.txt,original,0,train
train-true-orig/500.txt,original,0,train
train-true-orig/2855.txt,original,0,train
train-fake-LLM/839.txt,LLM,1,train
train-fake-LLM/1102.txt,LLM,1,train
train-fake-LLM/3084.txt,LLM,1,train
train-fake-LLM/2743.txt,LLM,1,train
train-fake-LLM/2099.txt,LLM,1,train
train-fake-LLM/2601.txt,LLM,1,train
train-fake-LLM/2910.txt,LLM,1,train
train-true-orig/83.txt,original,0,train
train-fake-LLM/1399.txt,LLM,1,train
train-true-orig/1575.txt,original,0,train
train-fake-LLM/1544.txt,LLM,1,train
train-fake-LLM/1518.txt,LLM,1,train
train-fake-LLM/3297.txt,LLM,1,train
train-fake-LLM/2308.txt,LLM,1,train
train-fake-LLM/2735.txt,LLM,1,train
train-true-orig/1036.txt,original,0,train
train-true-orig/1501.txt,original,0,train
train-true-orig/3527.txt,original,0,train
train-fake-LLM/2280.txt,LLM,1,train
train-fake-LLM/1623.txt,LLM,1,train
train-true-orig/2869.txt,original,0,train
train-fake-LLM/1754.txt,LLM,1,train
train-true-orig/1471.txt,original,0,train
train-true-orig/445.txt,original,0,train
train-fake-LLM/405.txt,LLM,1,train
train-fake-LLM/660.txt,LLM,1,train
train-fake-LLM/778.txt,LLM,1,train
train-true-orig/2404.txt,original,0,train
train-true-orig/1643.txt,original,0,train
train-fake-LLM/876.txt,LLM,1,train
train-fake-LLM/2596.txt,LLM,1,train
train-true-orig/888.txt,original,0,train
train-fake-LLM/1283.txt,LLM,1,train
train-fake-LLM/2797.txt,LLM,1,train
train-fake-LLM/1128.txt,LLM,1,train
train-true-orig/3585.txt,original,0,train
train-fake-LLM/2483.txt,LLM,1,train
train-true-orig/1320.txt,original,0,train
train-fake-LLM/1105.txt,LLM,1,train
train-true-orig/2845.txt,original,0,train
train-fake-LLM/2618.txt,LLM,1,train
train-true-orig/815.txt,original,0,train
train-fake-LLM/577.txt,LLM,1,train
train-true-orig/1112.txt,original,0,train
train-true-orig/572.txt,original,0,train
train-true-orig/76.txt,original,0,train
train-true-orig/3195.txt,original,0,train
train-fake-LLM/2538.txt,LLM,1,train
train-fake-LLM/261.txt,LLM,1,train
train-true-orig/3295.txt,original,0,train
train-fake-LLM/568.txt,LLM,1,train
train-true-orig/2043.txt,original,0,train
train-fake-LLM/3412.txt,LLM,1,train
train-true-orig/342.txt,original,0,train
train-true-orig/3366.txt,original,0,train
train-fake-LLM/1088.txt,LLM,1,train
train-true-orig/2214.txt,original,0,train
train-fake-LLM/1329.txt,LLM,1,train
train-true-orig/3032.txt,original,0,train
train-true-orig/2317.txt,original,0,train
train-true-orig/1315.txt,original,0,train
train-true-orig/749.txt,original,0,train
train-true-orig/289.txt,original,0,train
train-fake-LLM/1662.txt,LLM,1,train
train-true-orig/3156.txt,original,0,train
train-fake-LLM/1044.txt,LLM,1,train
train-fake-LLM/1451.txt,LLM,1,train
train-fake-LLM/942.txt,LLM,1,train
train-fake-LLM/1582.txt,LLM,1,train
train-fake-LLM/3271.txt,LLM,1,train
train-true-orig/2314.txt,original,0,train
train-fake-LLM/402.txt,LLM,1,train
train-true-orig/1241.txt,original,0,train
train-true-orig/1709.txt,original,0,train
train-true-orig/2518.txt,original,0,train
train-fake-LLM/1125.txt,LLM,1,train
train-true-orig/2792.txt,original,0,train
train-fake-LLM/1155.txt,LLM,1,train
train-fake-LLM/677.txt,LLM,1,train
train-fake-LLM/3395.txt,LLM,1,train
train-true-orig/2140.txt,original,0,train
train-true-orig/2353.txt,original,0,train
train-true-orig/2021.txt,original,0,train
train-fake-LLM/615.txt,LLM,1,train
train-true-orig/1991.txt,original,0,train
train-fake-LLM/2520.txt,LLM,1,train
train-true-orig/1970.txt,original,0,train
train-fake-LLM/3342.txt,LLM,1,train
train-fake-LLM/400.txt,LLM,1,train
train-true-orig/2409.txt,original,0,train
train-true-orig/1786.txt,original,0,train
train-true-orig/1554.txt,original,0,train
train-true-orig/1441.txt,original,0,train
train-true-orig/2826.txt,original,0,train
train-true-orig/773.txt,original,0,train
train-true-orig/930.txt,original,0,train
train-true-orig/2501.txt,original,0,train
train-true-orig/787.txt,original,0,train
train-fake-LLM/525.txt,LLM,1,train
train-true-orig/3074.txt,original,0,train
train-true-orig/789.txt,original,0,train
train-fake-LLM/100.txt,LLM,1,train
train-true-orig/2856.txt,original,0,train
train-fake-LLM/2363.txt,LLM,1,train
train-fake-LLM/2508.txt,LLM,1,train
train-true-orig/1042.txt,original,0,train
train-true-orig/2695.txt,original,0,train
train-true-orig/197.txt,original,0,train
train-fake-LLM/78.txt,LLM,1,train
train-fake-LLM/104.txt,LLM,1,train
train-true-orig/834.txt,original,0,train
train-true-orig/2707.txt,original,0,train
train-true-orig/62.txt,original,0,train
train-true-orig/1603.txt,original,0,train
train-true-orig/1566.txt,original,0,train
train-fake-LLM/1989.txt,LLM,1,train
train-fake-LLM/1900.txt,LLM,1,train
train-fake-LLM/3549.txt,LLM,1,train
train-fake-LLM/2845.txt,LLM,1,train
train-fake-LLM/367.txt,LLM,1,train
train-fake-LLM/2853.txt,LLM,1,train
train-fake-LLM/1458.txt,LLM,1,train
train-true-orig/2769.txt,original,0,train
train-true-orig/1831.txt,original,0,train
train-fake-LLM/998.txt,LLM,1,train
train-true-orig/2207.txt,original,0,train
train-true-orig/1738.txt,original,0,train
train-fake-LLM/1267.txt,LLM,1,train
train-fake-LLM/3310.txt,LLM,1,train
train-true-orig/10.txt,original,0,train
train-fake-LLM/558.txt,LLM,1,train
train-fake-LLM/2221.txt,LLM,1,train
train-true-orig/248.txt,original,0,train
train-true-orig/2665.txt,original,0,train
train-true-orig/3160.txt,original,0,train
train-fake-LLM/2994.txt,LLM,1,train
train-fake-LLM/1335.txt,LLM,1,train
train-true-orig/145.txt,original,0,train
train-fake-LLM/386.txt,LLM,1,train
train-true-orig/1597.txt,original,0,train
train-fake-LLM/1348.txt,LLM,1,train
train-fake-LLM/11.txt,LLM,1,train
train-fake-LLM/3254.txt,LLM,1,train
train-true-orig/2306.txt,original,0,train
train-fake-LLM/3224.txt,LLM,1,train
train-true-orig/1783.txt,original,0,train
train-true-orig/149.txt,original,0,train
train-true-orig/468.txt,original,0,train
train-true-orig/3150.txt,original,0,train
train-fake-LLM/2782.txt,LLM,1,train
train-fake-LLM/1735.txt,LLM,1,train
train-true-orig/1680.txt,original,0,train
train-fake-LLM/56.txt,LLM,1,train
train-fake-LLM/286.txt,LLM,1,train
train-fake-LLM/2236.txt,LLM,1,train
train-fake-LLM/2551.txt,LLM,1,train
train-true-orig/2438.txt,original,0,train
train-fake-LLM/3036.txt,LLM,1,train
train-fake-LLM/2811.txt,LLM,1,train
train-true-orig/57.txt,original,0,train
train-true-orig/830.txt,original,0,train
train-true-orig/925.txt,original,0,train
train-fake-LLM/1973.txt,LLM,1,train
train-true-orig/1060.txt,original,0,train
train-true-orig/3135.txt,original,0,train
train-fake-LLM/829.txt,LLM,1,train
train-true-orig/38.txt,original,0,train
train-true-orig/1840.txt,original,0,train
train-true-orig/3280.txt,original,0,train
train-fake-LLM/3386.txt,LLM,1,train
train-true-orig/2030.txt,original,0,train
train-fake-LLM/97.txt,LLM,1,train
train-true-orig/1805.txt,original,0,train
train-fake-LLM/1123.txt,LLM,1,train
train-true-orig/14.txt,original,0,train
train-true-orig/1360.txt,original,0,train
train-true-orig/355.txt,original,0,train
train-fake-LLM/2905.txt,LLM,1,train
train-true-orig/734.txt,original,0,train
train-fake-LLM/1149.txt,LLM,1,train
train-fake-LLM/3476.txt,LLM,1,train
train-fake-LLM/1395.txt,LLM,1,train
train-fake-LLM/3179.txt,LLM,1,train
train-fake-LLM/203.txt,LLM,1,train
train-fake-LLM/3380.txt,LLM,1,train
train-fake-LLM/687.txt,LLM,1,train
train-fake-LLM/692.txt,LLM,1,train
train-fake-LLM/3484.txt,LLM,1,train
train-true-orig/1019.txt,original,0,train
train-true-orig/810.txt,original,0,train
train-true-orig/177.txt,original,0,train
train-true-orig/3285.txt,original,0,train
train-fake-LLM/3353.txt,LLM,1,train
train-fake-LLM/342.txt,LLM,1,train
train-fake-LLM/31.txt,LLM,1,train
train-fake-LLM/1423.txt,LLM,1,train
train-true-orig/1460.txt,original,0,train
train-true-orig/244.txt,original,0,train
train-true-orig/3109.txt,original,0,train
train-fake-LLM/1978.txt,LLM,1,train
train-true-orig/2370.txt,original,0,train
train-fake-LLM/1139.txt,LLM,1,train
train-true-orig/2439.txt,original,0,train
train-true-orig/792.txt,original,0,train
train-fake-LLM/3593.txt,LLM,1,train
train-true-orig/1876.txt,original,0,train
train-true-orig/1155.txt,original,0,train
train-true-orig/3310.txt,original,0,train
train-fake-LLM/2449.txt,LLM,1,train
train-true-orig/680.txt,original,0,train
train-fake-LLM/2524.txt,LLM,1,train
train-fake-LLM/2471.txt,LLM,1,train
train-true-orig/2065.txt,original,0,train
train-true-orig/1955.txt,original,0,train
train-true-orig/973.txt,original,0,train
train-fake-LLM/2426.txt,LLM,1,train
train-fake-LLM/742.txt,LLM,1,train
train-true-orig/1300.txt,original,0,train
train-true-orig/2798.txt,original,0,train
train-fake-LLM/688.txt,LLM,1,train
train-true-orig/421.txt,original,0,train
train-true-orig/1515.txt,original,0,train
train-fake-LLM/2895.txt,LLM,1,train
train-fake-LLM/2660.txt,LLM,1,train
train-fake-LLM/296.txt,LLM,1,train
train-fake-LLM/2837.txt,LLM,1,train
train-fake-LLM/13.txt,LLM,1,train
train-fake-LLM/3101.txt,LLM,1,train
train-true-orig/1212.txt,original,0,train
train-true-orig/2828.txt,original,0,train
train-true-orig/3112.txt,original,0,train
train-fake-LLM/453.txt,LLM,1,train
train-fake-LLM/776.txt,LLM,1,train
train-true-orig/3017.txt,original,0,train
train-fake-LLM/3587.txt,LLM,1,train
train-true-orig/1493.txt,original,0,train
train-fake-LLM/601.txt,LLM,1,train
train-fake-LLM/3066.txt,LLM,1,train
train-true-orig/2969.txt,original,0,train
train-true-orig/677.txt,original,0,train
train-fake-LLM/2217.txt,LLM,1,train
train-true-orig/2220.txt,original,0,train
train-true-orig/1048.txt,original,0,train
train-fake-LLM/537.txt,LLM,1,train
train-fake-LLM/2141.txt,LLM,1,train
train-fake-LLM/1238.txt,LLM,1,train
train-fake-LLM/3387.txt,LLM,1,train
train-fake-LLM/2507.txt,LLM,1,train
train-true-orig/2785.txt,original,0,train
train-true-orig/81.txt,original,0,train
train-fake-LLM/2478.txt,LLM,1,train
train-true-orig/175.txt,original,0,train
train-fake-LLM/1440.txt,LLM,1,train
train-true-orig/674.txt,original,0,train
train-fake-LLM/3266.txt,LLM,1,train
train-true-orig/1815.txt,original,0,train
train-fake-LLM/824.txt,LLM,1,train
train-true-orig/2164.txt,original,0,train
train-true-orig/1470.txt,original,0,train
train-true-orig/2139.txt,original,0,train
train-true-orig/1686.txt,original,0,train
train-true-orig/1430.txt,original,0,train
train-true-orig/2499.txt,original,0,train
train-true-orig/3298.txt,original,0,train
train-fake-LLM/1655.txt,LLM,1,train
train-true-orig/3236.txt,original,0,train
train-fake-LLM/2598.txt,LLM,1,train
train-fake-LLM/2642.txt,LLM,1,train
train-fake-LLM/756.txt,LLM,1,train
train-fake-LLM/1000.txt,LLM,1,train
train-fake-LLM/1164.txt,LLM,1,train
train-fake-LLM/3391.txt,LLM,1,train
train-true-orig/1165.txt,original,0,train
train-fake-LLM/191.txt,LLM,1,train
train-fake-LLM/3358.txt,LLM,1,train
train-fake-LLM/2196.txt,LLM,1,train
train-true-orig/1837.txt,original,0,train
train-true-orig/2833.txt,original,0,train
train-true-orig/1076.txt,original,0,train
train-fake-LLM/3513.txt,LLM,1,train
train-true-orig/2930.txt,original,0,train
train-true-orig/125.txt,original,0,train
train-fake-LLM/3127.txt,LLM,1,train
train-true-orig/2444.txt,original,0,train
train-true-orig/3575.txt,original,0,train
train-fake-LLM/128.txt,LLM,1,train
train-fake-LLM/376.txt,LLM,1,train
train-fake-LLM/1880.txt,LLM,1,train
train-true-orig/2643.txt,original,0,train
train-fake-LLM/185.txt,LLM,1,train
train-fake-LLM/2862.txt,LLM,1,train
train-fake-LLM/3336.txt,LLM,1,train
train-true-orig/2572.txt,original,0,train
train-true-orig/2725.txt,original,0,train
train-fake-LLM/1883.txt,LLM,1,train
train-fake-LLM/1377.txt,LLM,1,train
train-fake-LLM/610.txt,LLM,1,train
train-fake-LLM/491.txt,LLM,1,train
train-true-orig/34.txt,original,0,train
train-fake-LLM/3280.txt,LLM,1,train
train-true-orig/221.txt,original,0,train
train-fake-LLM/2730.txt,LLM,1,train
train-true-orig/1492.txt,original,0,train
train-true-orig/29.txt,original,0,train
train-fake-LLM/765.txt,LLM,1,train
train-fake-LLM/668.txt,LLM,1,train
train-true-orig/3330.txt,original,0,train
train-fake-LLM/3281.txt,LLM,1,train
train-true-orig/644.txt,original,0,train
train-fake-LLM/2616.txt,LLM,1,train
train-true-orig/3493.txt,original,0,train
train-fake-LLM/1415.txt,LLM,1,train
train-true-orig/859.txt,original,0,train
train-true-orig/3570.txt,original,0,train
train-true-orig/2060.txt,original,0,train
train-fake-LLM/1116.txt,LLM,1,train
train-true-orig/1358.txt,original,0,train
train-fake-LLM/1753.txt,LLM,1,train
train-fake-LLM/1613.txt,LLM,1,train
train-true-orig/3545.txt,original,0,train
train-fake-LLM/210.txt,LLM,1,train
train-true-orig/132.txt,original,0,train
train-true-orig/1186.txt,original,0,train
train-true-orig/982.txt,original,0,train
train-true-orig/2852.txt,original,0,train
train-true-orig/1913.txt,original,0,train
train-true-orig/367.txt,original,0,train
train-fake-LLM/464.txt,LLM,1,train
train-true-orig/3027.txt,original,0,train
train-true-orig/1672.txt,original,0,train
train-true-orig/3557.txt,original,0,train
train-true-orig/579.txt,original,0,train
train-true-orig/2052.txt,original,0,train
train-true-orig/3244.txt,original,0,train
train-fake-LLM/542.txt,LLM,1,train
train-fake-LLM/1231.txt,LLM,1,train
train-fake-LLM/2113.txt,LLM,1,train
train-true-orig/825.txt,original,0,train
train-fake-LLM/319.txt,LLM,1,train
train-fake-LLM/3477.txt,LLM,1,train
train-fake-LLM/138.txt,LLM,1,train
train-true-orig/587.txt,original,0,train
train-fake-LLM/1425.txt,LLM,1,train
train-true-orig/84.txt,original,0,train
train-true-orig/463.txt,original,0,train
train-fake-LLM/1538.txt,LLM,1,train
train-true-orig/647.txt,original,0,train
train-fake-LLM/862.txt,LLM,1,train
train-fake-LLM/853.txt,LLM,1,train
train-fake-LLM/3463.txt,LLM,1,train
train-true-orig/422.txt,original,0,train
train-fake-LLM/1268.txt,LLM,1,train
train-true-orig/3334.txt,original,0,train
train-true-orig/3602.txt,original,0,train
train-fake-LLM/880.txt,LLM,1,train
train-fake-LLM/1185.txt,LLM,1,train
train-true-orig/1118.txt,original,0,train
train-fake-LLM/2090.txt,LLM,1,train
train-fake-LLM/2589.txt,LLM,1,train
train-fake-LLM/1620.txt,LLM,1,train
train-fake-LLM/71.txt,LLM,1,train
train-fake-LLM/562.txt,LLM,1,train
train-true-orig/1573.txt,original,0,train
train-true-orig/2644.txt,original,0,train
train-fake-LLM/3445.txt,LLM,1,train
train-true-orig/516.txt,original,0,train
train-fake-LLM/448.txt,LLM,1,train
train-true-orig/3434.txt,original,0,train
train-true-orig/507.txt,original,0,train
train-true-orig/2619.txt,original,0,train
train-true-orig/3198.txt,original,0,train
train-true-orig/63.txt,original,0,train
train-true-orig/1976.txt,original,0,train
train-true-orig/3256.txt,original,0,train
train-fake-LLM/475.txt,LLM,1,train
train-fake-LLM/133.txt,LLM,1,train
train-true-orig/1512.txt,original,0,train
train-fake-LLM/2263.txt,LLM,1,train
train-fake-LLM/2613.txt,LLM,1,train
train-fake-LLM/910.txt,LLM,1,train
train-true-orig/2022.txt,original,0,train
train-true-orig/1274.txt,original,0,train
train-true-orig/583.txt,original,0,train
train-fake-LLM/2139.txt,LLM,1,train
train-true-orig/2459.txt,original,0,train
train-true-orig/927.txt,original,0,train
train-fake-LLM/2803.txt,LLM,1,train
train-fake-LLM/1511.txt,LLM,1,train
train-true-orig/1667.txt,original,0,train
train-fake-LLM/109.txt,LLM,1,train
train-fake-LLM/3153.txt,LLM,1,train
train-true-orig/722.txt,original,0,train
train-fake-LLM/2559.txt,LLM,1,train
train-fake-LLM/294.txt,LLM,1,train
train-true-orig/1143.txt,original,0,train
train-fake-LLM/788.txt,LLM,1,train
train-true-orig/1623.txt,original,0,train
train-fake-LLM/3584.txt,LLM,1,train
train-true-orig/1939.txt,original,0,train
train-fake-LLM/3442.txt,LLM,1,train
train-true-orig/2623.txt,original,0,train
train-fake-LLM/1405.txt,LLM,1,train
train-true-orig/174.txt,original,0,train
train-true-orig/3547.txt,original,0,train
train-true-orig/1469.txt,original,0,train
train-fake-LLM/3351.txt,LLM,1,train
train-true-orig/2825.txt,original,0,train
train-fake-LLM/1082.txt,LLM,1,train
train-true-orig/440.txt,original,0,train
train-fake-LLM/663.txt,LLM,1,train
train-true-orig/2629.txt,original,0,train
train-true-orig/913.txt,original,0,train
train-fake-LLM/3056.txt,LLM,1,train
train-fake-LLM/884.txt,LLM,1,train
train-true-orig/2836.txt,original,0,train
train-fake-LLM/3157.txt,LLM,1,train
train-true-orig/573.txt,original,0,train
train-true-orig/1423.txt,original,0,train
train-true-orig/2641.txt,original,0,train
train-true-orig/1607.txt,original,0,train
train-true-orig/2386.txt,original,0,train
train-fake-LLM/1690.txt,LLM,1,train
train-true-orig/1130.txt,original,0,train
train-fake-LLM/1323.txt,LLM,1,train
train-fake-LLM/3536.txt,LLM,1,train
train-fake-LLM/139.txt,LLM,1,train
train-true-orig/897.txt,original,0,train
train-fake-LLM/804.txt,LLM,1,train
train-fake-LLM/1944.txt,LLM,1,train
train-true-orig/457.txt,original,0,train
train-true-orig/1386.txt,original,0,train
train-fake-LLM/3427.txt,LLM,1,train
train-fake-LLM/2210.txt,LLM,1,train
train-true-orig/423.txt,original,0,train
train-fake-LLM/2913.txt,LLM,1,train
train-fake-LLM/3462.txt,LLM,1,train
train-true-orig/3254.txt,original,0,train
train-true-orig/636.txt,original,0,train
train-true-orig/1871.txt,original,0,train
train-fake-LLM/1234.txt,LLM,1,train
train-true-orig/3388.txt,original,0,train
train-fake-LLM/1306.txt,LLM,1,train
train-fake-LLM/808.txt,LLM,1,train
train-fake-LLM/1832.txt,LLM,1,train
train-true-orig/1403.txt,original,0,train
train-true-orig/3580.txt,original,0,train
train-fake-LLM/583.txt,LLM,1,train
train-true-orig/1529.txt,original,0,train
train-fake-LLM/1540.txt,LLM,1,train
train-true-orig/1895.txt,original,0,train
train-true-orig/3137.txt,original,0,train
train-fake-LLM/521.txt,LLM,1,train
train-fake-LLM/2696.txt,LLM,1,train
train-true-orig/2001.txt,original,0,train
train-fake-LLM/173.txt,LLM,1,train
train-true-orig/1138.txt,original,0,train
train-fake-LLM/19.txt,LLM,1,train
train-true-orig/1989.txt,original,0,train
train-true-orig/547.txt,original,0,train
train-true-orig/2061.txt,original,0,train
train-fake-LLM/2639.txt,LLM,1,train
train-fake-LLM/3030.txt,LLM,1,train
train-true-orig/589.txt,original,0,train
train-fake-LLM/3512.txt,LLM,1,train
train-true-orig/2574.txt,original,0,train
train-fake-LLM/198.txt,LLM,1,train
train-fake-LLM/1337.txt,LLM,1,train
train-fake-LLM/1579.txt,LLM,1,train
train-true-orig/3562.txt,original,0,train
train-fake-LLM/619.txt,LLM,1,train
train-true-orig/1353.txt,original,0,train
train-true-orig/2569.txt,original,0,train
train-true-orig/332.txt,original,0,train
train-fake-LLM/1253.txt,LLM,1,train
train-fake-LLM/1942.txt,LLM,1,train
train-true-orig/3138.txt,original,0,train
train-true-orig/2594.txt,original,0,train
train-fake-LLM/1278.txt,LLM,1,train
train-fake-LLM/179.txt,LLM,1,train
train-true-orig/1788.txt,original,0,train
train-true-orig/1031.txt,original,0,train
train-true-orig/3282.txt,original,0,train
train-fake-LLM/584.txt,LLM,1,train
train-fake-LLM/1837.txt,LLM,1,train
train-true-orig/2832.txt,original,0,train
train-true-orig/857.txt,original,0,train
train-true-orig/2425.txt,original,0,train
train-true-orig/3556.txt,original,0,train
train-true-orig/3439.txt,original,0,train
train-true-orig/2070.txt,original,0,train
train-fake-LLM/2257.txt,LLM,1,train
train-fake-LLM/975.txt,LLM,1,train
train-fake-LLM/2772.txt,LLM,1,train
train-true-orig/1069.txt,original,0,train
train-true-orig/3214.txt,original,0,train
train-true-orig/1820.txt,original,0,train
train-true-orig/73.txt,original,0,train
train-true-orig/1790.txt,original,0,train
train-fake-LLM/2045.txt,LLM,1,train
train-true-orig/1433.txt,original,0,train
train-fake-LLM/1225.txt,LLM,1,train
train-fake-LLM/2929.txt,LLM,1,train
train-fake-LLM/666.txt,LLM,1,train
train-true-orig/1535.txt,original,0,train
train-true-orig/551.txt,original,0,train
train-fake-LLM/1751.txt,LLM,1,train
train-true-orig/2146.txt,original,0,train
train-fake-LLM/2214.txt,LLM,1,train
train-true-orig/1303.txt,original,0,train
train-fake-LLM/3116.txt,LLM,1,train
train-true-orig/2816.txt,original,0,train
train-fake-LLM/526.txt,LLM,1,train
train-true-orig/832.txt,original,0,train
train-fake-LLM/332.txt,LLM,1,train
train-fake-LLM/278.txt,LLM,1,train
train-fake-LLM/1465.txt,LLM,1,train
train-true-orig/2278.txt,original,0,train
train-fake-LLM/119.txt,LLM,1,train
train-fake-LLM/2440.txt,LLM,1,train
train-fake-LLM/3344.txt,LLM,1,train
train-fake-LLM/2838.txt,LLM,1,train
train-true-orig/2098.txt,original,0,train
train-fake-LLM/118.txt,LLM,1,train
train-fake-LLM/145.txt,LLM,1,train
train-true-orig/920.txt,original,0,train
train-true-orig/1462.txt,original,0,train
train-true-orig/1730.txt,original,0,train
train-fake-LLM/1625.txt,LLM,1,train
train-true-orig/2374.txt,original,0,train
train-true-orig/2784.txt,original,0,train
train-fake-LLM/1801.txt,LLM,1,train
train-fake-LLM/2370.txt,LLM,1,train
train-true-orig/139.txt,original,0,train
train-fake-LLM/1923.txt,LLM,1,train
train-fake-LLM/3313.txt,LLM,1,train
train-true-orig/2873.txt,original,0,train
train-fake-LLM/38.txt,LLM,1,train
train-true-orig/278.txt,original,0,train
train-fake-LLM/2165.txt,LLM,1,train
train-fake-LLM/2951.txt,LLM,1,train
train-fake-LLM/429.txt,LLM,1,train
train-true-orig/1415.txt,original,0,train
train-fake-LLM/1946.txt,LLM,1,train
train-true-orig/328.txt,original,0,train
train-fake-LLM/447.txt,LLM,1,train
train-fake-LLM/1603.txt,LLM,1,train
train-fake-LLM/2780.txt,LLM,1,train
train-fake-LLM/1506.txt,LLM,1,train
train-fake-LLM/3370.txt,LLM,1,train
train-true-orig/662.txt,original,0,train
train-fake-LLM/3288.txt,LLM,1,train
train-fake-LLM/885.txt,LLM,1,train
train-true-orig/2110.txt,original,0,train
train-true-orig/2286.txt,original,0,train
train-true-orig/3353.txt,original,0,train
train-true-orig/898.txt,original,0,train
train-true-orig/304.txt,original,0,train
train-fake-LLM/2340.txt,LLM,1,train
train-fake-LLM/47.txt,LLM,1,train
train-fake-LLM/2397.txt,LLM,1,train
train-true-orig/155.txt,original,0,train
train-fake-LLM/1886.txt,LLM,1,train
train-fake-LLM/66.txt,LLM,1,train
train-fake-LLM/1075.txt,LLM,1,train
train-true-orig/1226.txt,original,0,train
train-fake-LLM/710.txt,LLM,1,train
train-true-orig/1023.txt,original,0,train
train-true-orig/2702.txt,original,0,train
train-true-orig/340.txt,original,0,train
train-fake-LLM/1523.txt,LLM,1,train
train-true-orig/1253.txt,original,0,train
train-fake-LLM/2012.txt,LLM,1,train
train-fake-LLM/3164.txt,LLM,1,train
train-fake-LLM/1297.txt,LLM,1,train
train-fake-LLM/2433.txt,LLM,1,train
train-true-orig/1531.txt,original,0,train
train-true-orig/123.txt,original,0,train
train-true-orig/1482.txt,original,0,train
train-fake-LLM/1777.txt,LLM,1,train
train-fake-LLM/1079.txt,LLM,1,train
train-true-orig/872.txt,original,0,train
train-fake-LLM/1438.txt,LLM,1,train
train-true-orig/724.txt,original,0,train
train-fake-LLM/3197.txt,LLM,1,train
train-true-orig/3208.txt,original,0,train
train-true-orig/15.txt,original,0,train
train-fake-LLM/3129.txt,LLM,1,train
train-fake-LLM/1682.txt,LLM,1,train
train-true-orig/3504.txt,original,0,train
train-true-orig/2340.txt,original,0,train
train-fake-LLM/335.txt,LLM,1,train
train-fake-LLM/785.txt,LLM,1,train
train-fake-LLM/244.txt,LLM,1,train
train-true-orig/3341.txt,original,0,train
train-true-orig/2889.txt,original,0,train
train-fake-LLM/2491.txt,LLM,1,train
train-fake-LLM/2459.txt,LLM,1,train
train-fake-LLM/830.txt,LLM,1,train
train-true-orig/803.txt,original,0,train
train-fake-LLM/3363.txt,LLM,1,train
train-fake-LLM/2749.txt,LLM,1,train
train-fake-LLM/1722.txt,LLM,1,train
train-true-orig/2221.txt,original,0,train
train-fake-LLM/1136.txt,LLM,1,train
train-fake-LLM/3337.txt,LLM,1,train
train-fake-LLM/1653.txt,LLM,1,train
train-true-orig/3223.txt,original,0,train
train-fake-LLM/1644.txt,LLM,1,train
train-true-orig/1014.txt,original,0,train
train-true-orig/1511.txt,original,0,train
train-true-orig/2390.txt,original,0,train
train-true-orig/1335.txt,original,0,train
train-true-orig/1422.txt,original,0,train
train-fake-LLM/3105.txt,LLM,1,train
train-fake-LLM/1248.txt,LLM,1,train
train-fake-LLM/569.txt,LLM,1,train
train-fake-LLM/503.txt,LLM,1,train
train-fake-LLM/3355.txt,LLM,1,train
train-true-orig/751.txt,original,0,train
train-true-orig/922.txt,original,0,train
train-true-orig/2896.txt,original,0,train
train-fake-LLM/2683.txt,LLM,1,train
train-fake-LLM/230.txt,LLM,1,train
train-true-orig/3283.txt,original,0,train
train-fake-LLM/3368.txt,LLM,1,train
train-fake-LLM/2051.txt,LLM,1,train
train-true-orig/2513.txt,original,0,train
train-true-orig/3293.txt,original,0,train
train-fake-LLM/1977.txt,LLM,1,train
train-true-orig/2012.txt,original,0,train
train-true-orig/3467.txt,original,0,train
train-true-orig/3222.txt,original,0,train
train-true-orig/106.txt,original,0,train
train-fake-LLM/1332.txt,LLM,1,train
train-fake-LLM/2537.txt,LLM,1,train
train-fake-LLM/1162.txt,LLM,1,train
train-fake-LLM/1007.txt,LLM,1,train
train-true-orig/841.txt,original,0,train
train-true-orig/2788.txt,original,0,train
train-true-orig/3090.txt,original,0,train
train-true-orig/1033.txt,original,0,train
train-fake-LLM/1549.txt,LLM,1,train
train-fake-LLM/3269.txt,LLM,1,train
train-true-orig/2237.txt,original,0,train
train-true-orig/1312.txt,original,0,train
train-true-orig/1123.txt,original,0,train
train-true-orig/1998.txt,original,0,train
train-true-orig/281.txt,original,0,train
train-true-orig/1420.txt,original,0,train
